Order ID,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Profit Margin %,,Total Sales,Total Profit,Total Orders
1042,14-11-22,Laptop,Electronics,West,9,2493,696.69,2022,November,2794.58%,,,,
1043,17-09-23,Smartphone,Electronics,North,7,6461,766.45,2023,September,1186.27%,,,,
1044,17-08-22,Tablet,Electronics,East,2,1486,201.07,2022,August,1353.10%,,,,
1045,14-05-23,Printer,Office,South,1,1152,280.28,2023,May,2432.99%,,,,
1046,12-03-22,Smartwatch,Electronics,West,2,1750,103.99,2022,March,594.23%,,,,
1047,12-07-22,Smartphone,Electronics,West,7,4417,495.37,2022,July,1121.51%,,,,
1048,05-07-24,Laptop,Electronics,South,4,3724,276.85,2024,July,743.42%,,,,
1049,16-06-23,Camera,Electronics,West,3,2220,121.14,2023,June,545.68%,,,,
1050,20-06-23,Monitor,Accessories,West,8,9104,2620.58,2023,June,2878.49%,,,,
1051,08-08-24,Printer,Office,West,3,3093,584.23,2024,August,1888.88%,,,,
1052,01-03-23,Headphones,Accessories,South,6,3048,842.24,2023,March,2763.25%,,,,
1053,02-05-22,Smartphone,Electronics,North,1,161,36.58,2022,May,2272.05%,,,,
1054,23-07-23,Monitor,Accessories,West,7,7238,1889.69,2023,July,2610.79%,,,,
1055,30-03-24,Smartphone,Electronics,North,3,3561,347.31,2024,March,975.32%,,,,
1056,07-08-22,Monitor,Accessories,North,5,1850,534.39,2022,August,2888.59%,,,,
1057,06-03-22,Mouse,Accessories,West,6,3522,626.72,2022,March,1779.44%,,,,
1058,24-11-23,Smartwatch,Electronics,East,1,584,172.4,2023,November,2952.05%,,,,
1059,31-08-23,Smartphone,Electronics,East,4,2556,412.44,2023,August,1613.62%,,,,
1060,14-10-23,Smartphone,Electronics,South,2,348,56.31,2023,October,1618.10%,,,,
1061,16-05-23,Monitor,Accessories,South,9,1602,142.49,2023,May,889.45%,,,,
1062,19-06-23,Monitor,Accessories,South,3,2853,437.59,2023,June,1533.79%,,,,
1063,21-07-23,Printer,Office,West,1,1024,230.3,2023,July,2249.02%,,,,
1064,20-03-22,Camera,Electronics,East,5,4485,1324.49,2022,March,2953.15%,,,,
1065,06-08-23,Printer,Office,East,2,436,79.69,2023,August,1827.75%,,,,
1066,21-10-24,Smartwatch,Electronics,North,2,2232,150.12,2024,October,672.58%,,,,
1067,14-08-22,Keyboard,Accessories,South,6,7056,1445.01,2022,August,2047.92%,,,,
1068,15-03-22,Keyboard,Accessories,East,5,875,96.65,2022,March,1104.57%,,,,
1069,01-02-22,Smartwatch,Electronics,East,3,315,61.94,2022,February,1966.35%,,,,
1070,24-04-22,Laptop,Electronics,East,2,358,51.75,2022,April,1445.53%,,,,
1071,23-03-23,Camera,Electronics,South,7,3451,194.42,2023,March,563.37%,,,,
1072,10-02-22,Laptop,Electronics,North,9,1350,189.13,2022,February,1400.96%,,,,
1073,19-10-23,Tablet,Electronics,West,8,3320,413.32,2023,October,1244.94%,,,,
1074,10-09-24,Mouse,Accessories,North,9,8442,940.33,2024,September,1113.87%,,,,
1075,17-06-22,Keyboard,Accessories,South,1,166,31.97,2022,June,1925.90%,,,,
1076,09-08-23,Mouse,Accessories,North,5,3720,448.6,2023,August,1205.91%,,,,
1077,11-07-23,Laptop,Electronics,South,2,1090,136.65,2023,July,1253.67%,,,,
1078,05-01-24,Laptop,Electronics,West,9,9783,2347.49,2024,January,2399.56%,,,,
1079,22-09-22,Smartphone,Electronics,North,4,2432,657.18,2022,September,2702.22%,,,,
1080,22-06-23,Mouse,Accessories,North,7,4060,291.42,2023,June,717.78%,,,,
1081,26-03-23,Smartwatch,Electronics,North,1,387,99.59,2023,March,2573.39%,,,,
1082,11-08-23,Smartwatch,Electronics,North,3,966,120.56,2023,August,1248.03%,,,,
1083,17-05-24,Tablet,Electronics,North,3,3366,882.29,2024,May,2621.18%,,,,
1084,30-06-24,Monitor,Accessories,West,7,7833,1843.94,2024,June,2354.07%,,,,
1085,09-04-23,Monitor,Accessories,West,1,610,33.55,2023,April,550.00%,,,,
1086,28-05-22,Smartwatch,Electronics,West,8,4288,597.09,2022,May,1392.47%,,,,
1087,18-07-22,Printer,Office,North,9,7740,605.35,2022,July,782.11%,,,,
1088,20-08-24,Smartwatch,Electronics,West,9,3150,457.13,2024,August,1451.21%,,,,
1089,31-12-23,Keyboard,Accessories,West,2,894,224.75,2023,December,2513.98%,,,,
1090,09-10-22,Laptop,Electronics,North,8,7544,1219.73,2022,October,1616.82%,,,,
1091,01-03-24,Keyboard,Accessories,North,8,6360,1871.88,2024,March,2943.21%,,,,
1092,19-03-22,Smartphone,Electronics,West,4,2428,485.75,2022,March,2000.62%,,,,
1093,05-10-22,Headphones,Accessories,South,2,574,38.52,2022,October,671.08%,,,,
1094,25-04-23,Keyboard,Accessories,West,6,6744,660.47,2023,April,979.34%,,,,
1095,11-09-23,Headphones,Accessories,North,6,798,213.4,2023,September,2674.19%,,,,
1096,13-01-23,Printer,Office,North,5,2860,339,2023,January,1185.31%,,,,
1097,03-04-22,Printer,Office,South,5,5410,1129.77,2022,April,2088.30%,,,,
1098,26-02-23,Laptop,Electronics,West,5,4445,580.15,2023,February,1305.17%,,,,
1099,03-11-24,Smartwatch,Electronics,South,8,7536,1197.09,2024,November,1588.50%,,,,
1100,26-09-23,Monitor,Accessories,North,7,4165,263.26,2023,September,632.08%,,,,
1101,19-02-24,Laptop,Electronics,East,3,3021,763.99,2024,February,2528.93%,,,,
1102,29-04-24,Keyboard,Accessories,North,2,310,70.66,2024,April,2279.35%,,,,
1103,15-05-24,Headphones,Accessories,South,2,2170,522,2024,May,2405.53%,,,,
1104,22-10-24,Tablet,Electronics,West,3,2832,317.76,2024,October,1122.03%,,,,
1105,31-07-22,Smartwatch,Electronics,West,5,3945,392.09,2022,July,993.89%,,,,
1106,10-09-22,Tablet,Electronics,South,4,2104,308,2022,September,1463.88%,,,,
1107,24-08-22,Monitor,Accessories,South,2,2060,517.64,2022,August,2512.82%,,,,
1108,23-06-24,Printer,Office,North,4,1060,155.78,2024,June,1469.62%,,,,
1109,13-01-23,Smartwatch,Electronics,South,6,810,108.61,2023,January,1340.86%,,,,
1110,23-09-22,Laptop,Electronics,West,3,873,57.42,2022,September,657.73%,,,,
1111,08-02-22,Tablet,Electronics,West,5,595,121.11,2022,February,2035.46%,,,,
1112,18-12-22,Laptop,Electronics,West,2,1562,119.56,2022,December,765.43%,,,,
1113,25-01-22,Smartwatch,Electronics,East,9,5337,1575.99,2022,January,2952.95%,,,,
1114,09-12-22,Printer,Office,North,2,212,13.4,2022,December,632.08%,,,,
1115,14-06-23,Printer,Office,East,8,2704,705.74,2023,June,2609.99%,,,,
1116,31-05-24,Laptop,Electronics,North,5,3225,523.32,2024,May,1622.70%,,,,
1117,07-08-23,Monitor,Accessories,North,2,1342,184.59,2023,August,1375.48%,,,,
1118,13-07-22,Mouse,Accessories,South,7,3395,1012.78,2022,July,2983.15%,,,,
1119,01-12-24,Smartwatch,Electronics,East,4,3968,480.72,2024,December,1211.49%,,,,
1120,12-04-24,Smartphone,Electronics,West,5,4555,776.65,2024,April,1705.05%,,,,
1121,26-02-22,Tablet,Electronics,West,2,2132,365.44,2022,February,1714.07%,,,,
1122,31-03-22,Mouse,Accessories,West,6,6516,842.83,2022,March,1293.48%,,,,
1123,17-08-23,Smartwatch,Electronics,North,2,2040,481.15,2023,August,2358.58%,,,,
1124,23-09-24,Mouse,Accessories,East,6,6126,428.38,2024,September,699.28%,,,,
1125,11-09-22,Smartwatch,Electronics,West,8,520,30.58,2022,September,588.08%,,,,
1126,01-01-23,Camera,Electronics,South,5,4470,526.96,2023,January,1178.88%,,,,
1127,12-07-24,Smartwatch,Electronics,West,8,5504,1196.78,2024,July,2174.38%,,,,
1128,11-01-22,Headphones,Accessories,West,4,3036,511.69,2022,January,1685.41%,,,,
1129,05-10-24,Smartwatch,Electronics,East,5,2725,308.29,2024,October,1131.34%,,,,
1130,16-09-24,Printer,Office,North,8,4080,336.96,2024,September,825.88%,,,,
1131,23-05-24,Keyboard,Accessories,North,8,3080,776.6,2024,May,2521.43%,,,,
1132,08-06-23,Smartwatch,Electronics,North,5,1525,413.75,2023,June,2713.11%,,,,
1133,16-07-22,Monitor,Accessories,South,4,1332,342.85,2022,July,2573.95%,,,,
1134,24-07-23,Smartphone,Electronics,South,7,4669,803.21,2023,July,1720.30%,,,,
1135,12-03-22,Smartwatch,Electronics,West,6,5310,1099.84,2022,March,2071.26%,,,,
1136,12-01-23,Camera,Electronics,East,8,9392,2651.84,2023,January,2823.51%,,,,
1137,03-11-22,Monitor,Accessories,South,5,1350,198.19,2022,November,1468.07%,,,,
1138,14-03-24,Monitor,Accessories,North,4,3648,768.61,2024,March,2106.94%,,,,
1139,27-07-23,Printer,Office,North,2,300,47.59,2023,July,1586.33%,,,,
1140,14-08-22,Smartphone,Electronics,North,3,3408,727.26,2022,August,2133.98%,,,,
1141,17-11-24,Keyboard,Accessories,South,9,4302,475.96,2024,November,1106.37%,,,,
1142,13-05-24,Keyboard,Accessories,South,5,4575,771.24,2024,May,1685.77%,,,,
1143,21-10-22,Laptop,Electronics,East,8,9304,1855.7,2022,October,1994.52%,,,,
1144,15-04-24,Monitor,Accessories,East,4,1928,232.48,2024,April,1205.81%,,,,
1145,17-01-23,Printer,Office,East,2,1042,86.24,2023,January,827.64%,,,,
1146,28-11-23,Tablet,Electronics,East,3,2214,507.7,2023,November,2293.13%,,,,
1147,03-05-24,Keyboard,Accessories,South,4,3024,678.26,2024,May,2242.92%,,,,
1148,11-08-23,Camera,Electronics,East,2,1104,173.01,2023,August,1567.12%,,,,
1149,26-07-22,Mouse,Accessories,East,8,6056,1631.71,2022,July,2694.37%,,,,
1150,07-02-23,Mouse,Accessories,South,5,5295,1375.98,2023,February,2598.64%,,,,
1151,19-01-22,Smartphone,Electronics,North,4,3668,839.4,2022,January,2288.44%,,,,
1152,30-06-23,Printer,Office,South,9,4293,295.47,2023,June,688.26%,,,,
1153,19-08-22,Mouse,Accessories,North,7,5789,950.45,2022,August,1641.82%,,,,
1154,27-08-23,Smartwatch,Electronics,North,6,4440,800.92,2023,August,1803.87%,,,,
1155,10-03-22,Printer,Office,South,5,5515,330.02,2022,March,598.40%,,,,
1156,12-10-24,Camera,Electronics,North,4,784,192.77,2024,October,2458.80%,,,,
1157,15-06-24,Laptop,Electronics,East,4,576,156.59,2024,June,2718.58%,,,,
1158,09-09-24,Smartwatch,Electronics,West,5,705,198.62,2024,September,2817.30%,,,,
1159,24-09-23,Keyboard,Accessories,North,6,4458,1215.3,2023,September,2726.11%,,,,
1160,25-08-22,Smartphone,Electronics,East,6,6780,811.92,2022,August,1197.52%,,,,
1161,01-10-23,Smartwatch,Electronics,North,5,3970,642.7,2023,October,1618.89%,,,,
1162,08-01-23,Monitor,Accessories,North,7,5131,368.11,2023,January,717.42%,,,,
1163,02-10-22,Laptop,Electronics,East,7,1750,90.21,2022,October,515.49%,,,,
1164,11-02-22,Tablet,Electronics,East,7,8337,753.35,2022,February,903.62%,,,,
1165,15-09-22,Keyboard,Accessories,East,9,9810,549.46,2022,September,560.10%,,,,
1166,28-01-24,Keyboard,Accessories,East,3,2658,794.36,2024,January,2988.56%,,,,
1167,23-07-22,Printer,Office,West,1,473,43.65,2022,July,922.83%,,,,
1168,14-01-22,Tablet,Electronics,North,9,2205,410.01,2022,January,1859.46%,,,,
1169,13-06-23,Smartphone,Electronics,South,9,6948,1409.3,2023,June,2028.35%,,,,
1170,09-09-22,Tablet,Electronics,North,3,774,212.02,2022,September,2739.28%,,,,
1171,26-12-23,Tablet,Electronics,North,3,2532,343.13,2023,December,1355.17%,,,,
1172,16-11-24,Laptop,Electronics,West,7,6587,1173.91,2024,November,1782.16%,,,,
1173,01-04-24,Smartphone,Electronics,East,7,7266,806.79,2024,April,1110.36%,,,,
1174,27-11-24,Smartphone,Electronics,East,7,6867,502.06,2024,November,731.12%,,,,
1175,01-07-23,Camera,Electronics,South,9,4887,396.36,2023,July,811.05%,,,,
1176,13-02-23,Mouse,Accessories,West,4,864,251.99,2023,February,2916.55%,,,,
1177,09-11-23,Smartphone,Electronics,East,6,5190,1215.07,2023,November,2341.18%,,,,
1178,20-05-22,Keyboard,Accessories,South,8,2128,294.45,2022,May,1383.69%,,,,
1179,26-06-24,Mouse,Accessories,East,2,1718,218.82,2024,June,1273.69%,,,,
1180,02-05-22,Smartphone,Electronics,North,2,1270,229.39,2022,May,1806.22%,,,,
1181,18-05-23,Keyboard,Accessories,East,7,2569,130.19,2023,May,506.77%,,,,
1182,14-02-22,Printer,Office,South,2,1518,262.65,2022,February,1730.24%,,,,
1183,22-11-22,Headphones,Accessories,South,2,1210,268.37,2022,November,2217.93%,,,,
1184,15-03-22,Mouse,Accessories,East,2,1128,94.13,2022,March,834.49%,,,,
1185,23-08-23,Headphones,Accessories,North,1,1077,77.97,2023,August,723.96%,,,,
1186,18-12-23,Keyboard,Accessories,East,6,2244,517.47,2023,December,2306.02%,,,,
1187,16-09-22,Mouse,Accessories,West,8,1608,464.18,2022,September,2886.69%,,,,
1188,15-12-24,Camera,Electronics,West,5,3685,476.2,2024,December,1292.27%,,,,
1189,25-04-24,Camera,Electronics,North,8,4080,1079.49,2024,April,2645.81%,,,,
1190,09-02-24,Monitor,Accessories,North,1,404,84.4,2024,February,2089.11%,,,,
1191,19-04-23,Keyboard,Accessories,South,2,1738,163.38,2023,April,940.05%,,,,
1192,31-01-23,Printer,Office,West,3,828,210.33,2023,January,2540.22%,,,,
1193,24-11-23,Mouse,Accessories,North,4,4344,461.72,2023,November,1062.89%,,,,
1194,02-10-23,Tablet,Electronics,North,1,1130,268.88,2023,October,2379.47%,,,,
1195,18-04-24,Headphones,Accessories,North,3,1698,304.91,2024,April,1795.70%,,,,
1196,27-06-23,Tablet,Electronics,East,4,844,136.02,2023,June,1611.61%,,,,
1197,20-02-23,Printer,Office,West,2,2286,218.18,2023,February,954.42%,,,,
1198,12-12-23,Camera,Electronics,East,2,1026,170.31,2023,December,1659.94%,,,,
1199,04-10-23,Laptop,Electronics,West,6,6984,1433.65,2023,October,2052.76%,,,,
1200,18-02-22,Monitor,Accessories,West,4,1672,432.35,2022,February,2585.83%,,,,
1201,08-01-23,Laptop,Electronics,North,6,1092,63.98,2023,January,585.90%,,,,
1202,01-04-24,Headphones,Accessories,South,2,272,24.71,2024,April,908.46%,,,,
1203,12-11-23,Headphones,Accessories,West,2,1126,204.99,2023,November,1820.52%,,,,
1204,22-10-23,Mouse,Accessories,West,7,8155,2177.38,2023,October,2669.99%,,,,
1205,29-03-23,Smartwatch,Electronics,East,7,4298,358.38,2023,March,833.83%,,,,
1206,17-12-22,Smartphone,Electronics,East,5,1365,310.66,2022,December,2275.90%,,,,
1207,28-11-24,Camera,Electronics,West,6,4116,381.35,2024,November,926.51%,,,,
1208,07-04-22,Headphones,Accessories,South,8,904,181.45,2022,April,2007.19%,,,,
1209,05-12-24,Smartwatch,Electronics,South,1,70,10.64,2024,December,1520.00%,,,,
1210,03-09-23,Keyboard,Accessories,East,2,344,72.87,2023,September,2118.31%,,,,
1211,19-08-23,Printer,Office,East,1,330,78.52,2023,August,2379.39%,,,,
1212,17-08-24,Headphones,Accessories,South,2,518,34.22,2024,August,660.62%,,,,
1213,18-08-22,Mouse,Accessories,North,9,2763,458.4,2022,August,1659.07%,,,,
1214,26-03-22,Smartwatch,Electronics,North,2,2298,343.53,2022,March,1494.91%,,,,
1215,02-10-24,Monitor,Accessories,South,1,436,73.89,2024,October,1694.72%,,,,
1216,28-09-22,Mouse,Accessories,East,6,1824,213.47,2022,September,1170.34%,,,,
1217,12-05-24,Laptop,Electronics,North,5,1540,411.83,2024,May,2674.22%,,,,
1218,14-03-23,Tablet,Electronics,East,7,5572,385.82,2023,March,692.43%,,,,
1219,21-09-23,Monitor,Accessories,East,6,3030,335.71,2023,September,1107.95%,,,,
1220,02-05-24,Monitor,Accessories,West,5,1245,345.84,2024,May,2777.83%,,,,
1221,31-01-22,Tablet,Electronics,South,4,1252,326.69,2022,January,2609.35%,,,,
1222,04-06-24,Camera,Electronics,North,9,4959,479.28,2024,June,966.49%,,,,
1223,16-02-23,Monitor,Accessories,West,7,8162,443.81,2023,February,543.75%,,,,
1224,26-05-23,Monitor,Accessories,East,5,1370,253.92,2023,May,1853.43%,,,,
1225,28-12-23,Tablet,Electronics,North,3,3111,607.23,2023,December,1951.88%,,,,
1226,10-10-22,Mouse,Accessories,South,7,7805,1078.03,2022,October,1381.20%,,,,
1227,21-04-24,Smartphone,Electronics,South,9,10314,2729.6,2024,April,2646.50%,,,,
1228,29-09-23,Keyboard,Accessories,South,9,10782,2730.14,2023,September,2532.13%,,,,
1229,22-10-24,Monitor,Accessories,West,5,4375,987.96,2024,October,2258.19%,,,,
1230,31-07-23,Monitor,Accessories,North,5,2265,595.05,2023,July,2627.15%,,,,
1231,15-04-22,Laptop,Electronics,East,1,166,9.69,2022,April,583.73%,,,,
1232,24-04-24,Headphones,Accessories,North,7,7217,1481.7,2024,April,2053.07%,,,,
1233,16-01-22,Tablet,Electronics,East,3,1767,186.54,2022,January,1055.69%,,,,
1234,06-12-23,Laptop,Electronics,East,3,2883,557.81,2023,December,1934.82%,,,,
1235,04-09-24,Smartwatch,Electronics,South,3,1338,396.08,2024,September,2960.24%,,,,
1236,24-08-24,Printer,Office,East,9,9459,604.06,2024,August,638.61%,,,,
1237,10-06-22,Printer,Office,North,3,168,45.31,2022,June,2697.02%,,,,
1238,03-10-22,Smartphone,Electronics,South,9,4536,479.78,2022,October,1057.72%,,,,
1239,25-02-22,Mouse,Accessories,East,4,4404,793.7,2022,February,1802.23%,,,,
1240,18-08-23,Monitor,Accessories,North,4,1952,148.67,2023,August,761.63%,,,,
1241,23-12-22,Mouse,Accessories,North,3,2004,467.76,2022,December,2334.13%,,,,
1242,30-06-22,Keyboard,Accessories,South,4,468,131.48,2022,June,2809.40%,,,,
1243,10-11-24,Smartphone,Electronics,West,9,8667,1597.49,2024,November,1843.19%,,,,
1244,24-02-24,Printer,Office,West,7,6097,567.32,2024,February,930.49%,,,,
1245,11-04-22,Headphones,Accessories,South,9,4752,1415.65,2022,April,2979.06%,,,,
1246,10-05-23,Keyboard,Accessories,East,1,1172,124.9,2023,May,1065.70%,,,,
1247,20-05-22,Keyboard,Accessories,North,2,1608,170.29,2022,May,1059.02%,,,,
1248,21-05-23,Printer,Office,South,7,7595,969.07,2023,May,1275.93%,,,,
1249,17-07-24,Smartwatch,Electronics,West,1,1142,306.84,2024,July,2686.87%,,,,
1250,18-11-24,Keyboard,Accessories,North,2,116,13.67,2024,November,1178.45%,,,,
1251,06-06-22,Smartphone,Electronics,East,9,3951,908.13,2022,June,2298.48%,,,,
1252,21-12-23,Keyboard,Accessories,East,2,1606,138.96,2023,December,865.26%,,,,
1253,16-11-22,Headphones,Accessories,South,3,2025,403,2022,November,1990.12%,,,,
1254,24-07-23,Smartwatch,Electronics,West,2,2006,235.52,2023,July,1174.08%,,,,
1255,05-06-24,Camera,Electronics,South,9,9423,652.06,2024,June,691.99%,,,,
1256,24-08-22,Laptop,Electronics,North,4,2276,399.94,2022,August,1757.21%,,,,
1257,22-08-22,Monitor,Accessories,West,5,4880,664.06,2022,August,1360.78%,,,,
1258,18-11-24,Laptop,Electronics,East,3,1773,183.15,2024,November,1032.99%,,,,
1259,21-01-23,Smartwatch,Electronics,South,9,2718,195.97,2023,January,721.01%,,,,
1260,07-11-22,Headphones,Accessories,East,4,3168,939.45,2022,November,2965.44%,,,,
1261,31-01-22,Camera,Electronics,West,2,1716,368.06,2022,January,2144.87%,,,,
1262,07-02-24,Smartphone,Electronics,West,2,214,14.08,2024,February,657.94%,,,,
1263,04-06-24,Camera,Electronics,East,2,2092,366.12,2024,June,1750.10%,,,,
1264,21-03-24,Headphones,Accessories,West,3,225,46.96,2024,March,2087.11%,,,,
1265,26-03-23,Smartwatch,Electronics,East,1,859,217.67,2023,March,2533.99%,,,,
1266,10-04-22,Printer,Office,West,2,2070,183.41,2022,April,886.04%,,,,
1267,10-06-24,Keyboard,Accessories,South,6,3240,758.19,2024,June,2340.09%,,,,
1268,08-10-22,Tablet,Electronics,East,2,1748,506.52,2022,October,2897.71%,,,,
1269,06-07-23,Mouse,Accessories,West,8,2080,108.48,2023,July,521.54%,,,,
1270,18-06-22,Smartwatch,Electronics,North,3,2193,521.14,2022,June,2376.38%,,,,
1271,08-06-23,Headphones,Accessories,West,5,2080,614.77,2023,June,2955.63%,,,,
1272,13-05-22,Mouse,Accessories,South,5,5070,986.39,2022,May,1945.54%,,,,
1273,08-03-24,Laptop,Electronics,South,7,469,47.4,2024,March,1010.66%,,,,
1274,08-10-23,Printer,Office,South,1,802,153.55,2023,October,1914.59%,,,,
1275,31-12-24,Smartphone,Electronics,West,6,930,213.6,2024,December,2296.77%,,,,
1276,11-03-22,Smartwatch,Electronics,South,1,495,55.17,2022,March,1114.55%,,,,
1277,01-08-24,Monitor,Accessories,East,6,4938,847.89,2024,August,1717.07%,,,,
1278,21-08-22,Tablet,Electronics,South,2,1300,267.46,2022,August,2057.38%,,,,
1279,11-12-24,Mouse,Accessories,South,7,2100,131.67,2024,December,627.00%,,,,
1280,13-03-24,Camera,Electronics,South,2,2248,636.52,2024,March,2831.49%,,,,
1281,05-12-23,Headphones,Accessories,North,8,7096,991.23,2023,December,1396.89%,,,,
1282,13-05-22,Headphones,Accessories,East,3,1992,252.21,2022,May,1266.11%,,,,
1283,29-01-22,Camera,Electronics,South,4,4056,1189.26,2022,January,2932.10%,,,,
1284,22-12-22,Camera,Electronics,East,2,1986,208.88,2022,December,1051.76%,,,,
1285,07-04-24,Printer,Office,East,3,1635,196.73,2024,April,1203.24%,,,,
1286,05-03-22,Smartwatch,Electronics,East,9,3132,443.27,2022,March,1415.29%,,,,
1287,21-05-23,Smartphone,Electronics,South,8,7064,1554.52,2023,May,2200.62%,,,,
1288,16-03-24,Camera,Electronics,East,1,907,249.2,2024,March,2747.52%,,,,
1289,14-01-23,Mouse,Accessories,South,9,7938,1191.41,2023,January,1500.89%,,,,
1290,11-11-23,Printer,Office,South,4,4360,1207.46,2023,November,2769.40%,,,,
1291,19-08-24,Keyboard,Accessories,West,3,375,95.04,2024,August,2534.40%,,,,
1292,24-09-22,Monitor,Accessories,North,7,826,101.01,2022,September,1222.88%,,,,
1293,04-11-23,Headphones,Accessories,East,1,1011,186.42,2023,November,1843.92%,,,,
1294,09-09-23,Mouse,Accessories,East,3,807,148.58,2023,September,1841.14%,,,,
1295,17-12-24,Headphones,Accessories,North,2,1840,367.7,2024,December,1998.37%,,,,
1296,07-02-22,Keyboard,Accessories,West,5,4550,1039.34,2022,February,2284.26%,,,,
1297,07-01-24,Smartphone,Electronics,North,9,8793,901.7,2024,January,1025.47%,,,,
